_address,_time,_date,_type,_body,_read,_service_center,_name
DM-NDLBOX,Mar 25  2016 1:24:48 PM,1458892488646,1,Enjoy Good Friday with Buy1Get1 Free offer. To order call 0120-6888101 9210662233. Offer valid on selected Noolde/Rice Box. ,1,+919768399175,Manuf. Date
VD-611112,Mar 25  2016 12:54:55 PM,1458890695136,1,Dial *567*810# aur activate kare Missed Call Alert @Rs.30/month aur jankari paaye  aapke callers ki jinka aapne call miss kiya hoga jab aapka phone band tha.,1,+919811001057,
+919654478529,Mar 25  2016 11:45:55 AM,1458886555872,1,Want for vodafone new number  9999301323,1,+919811009998,
MD-DOMINO,Mar 25  2016 11:19:02 AM,1458884942150,1,Dominos Online Super Value Friday;Buy 1 Pizza & Get 1 Pizza FREE Only TODAY; Valid Only on Online Orders@ dominos.co.in or Dominos Mobile APP Cpn: MOB06 T&C,1,+919868191091,Manuf. Date
VK-040357,Mar 25  2016 10:49:11 AM,1458883151596,1,Ola Auto rides in Gurgaon and Noida are FREE from 19-25th March. Book Ola Auto now bit.ly/1olacabs. For Terms & Conditions click on http://bit.ly/1SY0BPB,1,+919830000184,
VD-611112,Mar 25  2016 10:17:02 AM,1458881222266,1,Dial karein *123*5# aur paayein Cricket Scores sath hi jeetein dhero akarshak inaam. Charges Rs.5 har cricket match ke din.,1,+919811001057,
VK-040801,Mar 25  2016 9:15:40 AM,1458877540462,1,Watch Aus take on Pak today with KFC Super6's bucket: 6pc each of Hot & Crispy Hot Wings & Boneless Strips@499. Call 01160004545. T&C apply,1,+919830000184,
VM-040383,Mar 25  2016 9:13:01 AM,1458877381770,1,Ola Auto rides in Gurgaon and Noida are FREE from 19-25th March. Book Ola Auto now bit.ly/1olacabs. For Terms & Conditions click on http://bit.ly/1SY0BPB,1,+919820405904,
VD-611111,Mar 24  2016 5:29:00 PM,1458820740324,1,Happy Holi! Paayein 100MB FREE Internet MYVodafone App download karne par! Yeh offer 1st time download par manya hai. Install App http://goo.gl/m08jpL,1,+919811001057,
AM-FCHRGE,Mar 24  2016 3:48:40 PM,1458814720843,1,Snapdeal has credited Rs.10 into your FreeCharge Balance for Recharges and Bill Payments. It is valid for 6 months. View details on FreeCharge app.,1,+919810051817,Manuf. Date
VK-FCHRGE,Mar 24  2016 3:27:58 PM,1458813478813,1,FREECHARGE has credited Rs.10.00 into your FreeCharge account. FreeCharge Balance: 26.00. View details on FreeCharge app.,1,+919830000184,Manuf. Date
VK-FCHRGE,Mar 24  2016 3:27:55 PM,1458813475057,1,Snapdeal has credited Rs.10 into your FreeCharge Balance for Recharges and Bill Payments. It is valid for 6 months. View details on FreeCharge app.,1,+919830000184,Manuf. Date
VM-040600,Mar 24  2016 12:01:43 PM,1458801103060,1,Get 5% Cashback at Vijay Sales with SBI Card. Min. trxn: Rs.20000;Max. Cashback per credit card a/c: Rs.1500.Also valid on EMI trxn.Validity:10 Mar-10Apr'16.T&C,1,+919820405904,
VD-VFCARE,Mar 24  2016 11:55:32 AM,1458800732328,1,Dear Vodafone Customer  Now check ur Bill details  monitor Data usage  Recharge Numbers and much more with our VodafoneApp. Install now www.vodafone.in/mvvf32,1,+919811001057,Manuf. Date
VD-VFCARE,Mar 24  2016 10:13:41 AM,1458794621341,1,Hello! We have credited Payment of Rs. 50.0 to your Vodafone mobile phone 9999301628. Your outstanding as on 2016-03-23 Rs. -120.07. Thank You.,1,+919811001057,Manuf. Date
VD-611112,Mar 24  2016 9:55:06 AM,1458793506114,1,Holi Special Offer : Get Apple iPhone 6S in Just Rs.49/- Offer Valid for today only. Check now for FREE  Click http://m.mydelights.in/pr/7,1,+919811001057,
VD-VFCARE,Mar 24  2016 9:53:33 AM,1458793413682,1,Hello! We have credited Payment of Rs. 50.0 to your Vodafone mobile phone 9999301628. Your outstanding as on 2016-03-23 Rs. -70.07. Thank You.,1,+919811001057,Manuf. Date
VM-040307,Mar 24  2016 9:25:41 AM,1458791741235,1,Introducing Ola Micro at just Rs. 6/km! With Micro  travel in AC compact cars at the LOWEST fares in Delhi NCR. Try Micro today  book bit.ly/1olacabs. TCA,1,+919820405904,
VD-611112,Mar 24  2016 9:06:14 AM,1458790574029,1,Rang aur Gulaal sang ho jaye tayaar iss Holi dhamaal machane ke liye saath hi apni caller tune par sajayein apna manpasand gaana. Dial 1234 Tollfree,1,+919811001057,
VK-KOTAKB,Mar 24  2016 8:00:10 AM,1458786610615,1,Mail Money transfer to  xxx xxx for Rs. 10.00  dated  19-Mar-2016 will expire on 26-Mar-2016.Please remind xxx xxx to accept the transfer.,1,+919830000184,Manuf. Date
VM-KOTAKB,Mar 24  2016 8:00:04 AM,1458786604097,1,Mail Money transfer from xxx   xxx for Rs. 10.00 dated 19-Mar-2016 will expire on 26-Mar-2016.Please accept the transfer.,1,+919820405904,Manuf. Date
VK-FCHRGE,Mar 24  2016 12:19:00 AM,1458758940055,1,Recharge of Rs. 34 for 8957898767 is successful. Have questions? Email us on care@freecharge.in. Keep FreeCharging :),1,+919830000185,Manuf. Date
VM-FCHRGE,Mar 23  2016 11:51:15 PM,1458757275346,1,You've got 1 token(s) with your last transaction on FreeCharge. Use it to predict T20 scores and win! Find out more at www.frch.in/P2W,1,+919820405905,Manuf. Date
VM-FCHRGE,Mar 23  2016 11:51:12 PM,1458757272203,1,Congrats! Your cashback of Rs. 50.0 has been credited to your FreeCharge wallet  which can be redeemed in the next 185 days.,1,+919820405905,Manuf. Date
VM-FCHRGE,Mar 23  2016 11:51:07 PM,1458757267610,1,Your Bill Payment of Rs. 50 for 9999301628 is successful. Have questions? Email us care@freecharge.in. Keep FreeCharging :),1,+919820405904,Manuf. Date
VM-FCHRGE,Mar 23  2016 11:34:20 PM,1458756260246,1,You've got 1 token(s) with your last transaction on FreeCharge. Use it to predict T20 scores and win! Find out more at www.frch.in/P2W,1,+919820405905,Manuf. Date
VM-FCHRGE,Mar 23  2016 11:34:07 PM,1458756247345,1,Congrats! Your cashback of Rs. 50.0 has been credited to your FreeCharge wallet  which can be redeemed in the next 185 days.,1,+919820405905,Manuf. Date
VM-FCHRGE,Mar 23  2016 11:33:58 PM,1458756238762,1,Your Bill Payment of Rs. 50 for 9999301628 is successful. Have questions? Email us care@freecharge.in. Keep FreeCharging :),1,+919820405904,Manuf. Date
VM-SHRKHN,Mar 23  2016 9:58:04 PM,1458750484865,1,Dear Customer  we would like to bring to your attention the fraudulent SMS recommendation you may have recd today with regards to the buy call for Total Exports Ltd in the name of Sharekhan. We request you to ignore the same as it is spam and we are in the midst of investigating it. Pls beware of any unauthorized Website/SMS/Email for trading calls in the name of Sharekhan. We do not send any unsolicited SMS/Email - Team Sharekhan,1,+919820405912,Manuf. Date
VK-040801,Mar 23  2016 7:15:28 PM,1458740728536,1,Transfer balance from other credit cards to SBI Card & continue enjoying interest free period upto50days on retail trxn. Repay in EMIs.Call 18601801290.T&C,1,+919830000184,
VM-040801,Mar 23  2016 5:12:31 PM,1458733351493,1,IND Vs BAN! Enjoy the game with KFC 12for300 bucket:12pc Boneless Strips & 4 dips @300. Hurry! Rush to KFC now/ call 01160004545. T&C apply,1,+919820405904,
VM-FRDKRM,Mar 23  2016 4:22:20 PM,1458730340477,1,Cheers for India in Ind-Ban Match with our special offer. Order now @ www.firedkaramchari.com and get flat 30% OFF + 20% Cashback.  Use Coupon Code: INDIA30,1,+919820405904,Manuf. Date
VM-KOTAKS,Mar 23  2016 4:16:55 PM,1458730015670,1,KALRT: Market Update (Closed): Sensex 25337.56(+7.07)  Nifty 7716.50(+1.60),1,+919820405904,Manuf. Date
DM-SHRKHN,Mar 23  2016 4:00:47 PM,1458729047400,1,Dear Customer  Your welcome kit for Cust ID 1811358 sent thru BLUE DART AWB 44306087243 has been delivered on 22-MAR-2016. Recd by xxx    xxx,1,+919768399176,Manuf. Date
MD-DOMINO,Mar 23  2016 3:44:06 PM,1458728046532,1,Holi Hai! It's time for Friends  Family  Masti  Gulal & Dominos;Get 30% OFF on 400. Valid on Online/Mobile Orders @ dominos.co.in Cpn: MOB12 Vld till 24Mar T&C,1,+919868191090,Manuf. Date
DM-SHRKHN,Mar 23  2016 3:37:52 PM,1458727672726,1,Dear Customer  your Sharekhan a/c # 1811358 has been activated for Investing in Mutual Funds on 23/03/2016 15:37:23,1,+919768399174,Manuf. Date
VM-KSTECH,Mar 23  2016 3:13:14 PM,1458726194266,1,KALRT:TRADING CALL BUY SKSMICRO @ 528.55 SL 518 TGT 543 . Time Horizon : 3 Dayshttp://bit.ly/SMSDisc,1,+919820405904,Manuf. Date
VK-KSTECH,Mar 23  2016 2:43:17 PM,1458724397179,1,KALRT: TECH PORTFOLIO STOCK: BUY BAJAJFINSV @ 1720 1740 SL 1550 TGT 1950 2100 BUY 50% NOW BAL AT 1630 http://bit.ly/SMSDisc,1,+919830000184,Manuf. Date
VK-340601,Mar 23  2016 2:26:28 PM,1458723388769,1,Get Rs 8 000 off on your family vacation with ezeego1.com! Book 7N/8D all inclusive Ladakh package @ Rs 33 999 (T&C apply). Know more - http://chk.bz/9ug1kp7b9u,1,+919830000184,
VK-KSTECH,Mar 23  2016 2:26:08 PM,1458723368690,1,KALRT: TECH PORTFOLIO STOCK:.. ACC EXIT WITH A MINIMAL GAINS AT CURRENT LEVELS ... 1370/1375,1,+919830000184,Manuf. Date
VK-KSTECH,Mar 23  2016 1:57:16 PM,1458721636015,1,KALRT:  BUY JKTYRE @ 83.25 84 SL 81 TGT 88 90 . Time Horizon : 5 Days http://bit.ly/SMSDisc,1,+919830000185,Manuf. Date
VM-648003,Mar 23  2016 1:05:43 PM,1458718543337,1,SPICY AROMA wishing you and your family Happy Holi Good Health & Prosperity. Enjoy Food wid Spicy Aroma  Indrapuram-8510804828.Available Indian/Chinese/Tandoori,1,+919820405904,
DZ-ERARDS,Mar 23  2016 12:58:46 PM,1458718126069,1,Pre summer offers up to 30% off on Air conditioners  Room coolers and refrigerators 1.5 ton window ac 19990  split ac 20990 t&c apply Era radios 8475009755/59 ,1,+919762099062,Manuf. Date
VM-PZAHUT,Mar 23  2016 12:21:26 PM,1458715886183,1,PizzaHut Don't Cook Wednesday- Buy 1 Med Pizza & Get 1 Free Walk-in/Call@ 39883988 /order@ www.pizzahut.co.in (Code:PHE01) Valid 23-Mar TnC,1,+919820405905,Manuf. Date
VM-Amazon,Mar 23  2016 12:20:58 PM,1458715858792,1,Your package with Lenovo Vibe K4 Note (Black  16GB) was refused at the time of delivery. If you have not refused the package  please contact Amazon.,1,+919820405560,Manuf. Date
VM-Amazon,Mar 23  2016 11:59:41 AM,1458714581438,1,Your package with ANT VR Headset for Lenovo K4 Note (Black) was refused at the time of delivery. If you have not refused the package  please contact Amazon.,1,+919820405912,Manuf. Date
VD-VDFONE,Mar 23  2016 11:54:11 AM,1458714251847,1,Vodafone UP East mein aapka swagat hai. Ab laabh uthaiye 75% tak saste Roaming rates ka: Incoming 45p/min  Local 80p/min  STD Rs1.15/min  Local SMS 25p  Nat SMS 38p. FREE incoming call ke liye dial *121*121# ya customer care call kare 199,1,+919811001057,Manuf. Date
VD-VDFONE,Mar 23  2016 11:46:50 AM,1458713810318,1,Welcome to Vodafone UP East. Now enjoy upto 75% lower roaming rates: Incoming 45p/min  Local 80p/min  STD Rs1.15/min  Local SMS 25p  Nat SMS 38p. To avail incoming free offers  dial *121*121# or call 199 for customer care.,1,+919811001057,Manuf. Date
VM-PZAHUT,Mar 23  2016 11:17:45 AM,1458712065378,1,PizzaHut Don't Cook Wednsday-Buy 1 Med Pizza & Get 1 FREE.Walk-in/Call@ 0120-3988398/ www.pizzahut.co.in Code PHE01;Also Vld on fri/Sat online onlyTnC,1,+919820405904,Manuf. Date
VK-KSTECH,Mar 23  2016 11:11:58 AM,1458711718269,1,KALRT:  SELL NSEFUT CAIRN APR @ 155 156 SL 160.25 TGT 149 145 . Time Horizon : 5 Days http://bit.ly/SMSDisc,1,+919830000185,Manuf. Date
VK-KSTECH,Mar 23  2016 10:59:21 AM,1458710961465,1,KALRT: NIFTY CALL OF THE DAY : BUY NSEPUT NIFTY MAR 7700 @ 60 63 SL 40 TGT 88 99 http://bit.ly/SMSDisc,1,+919830000184,Manuf. Date
VK-KSDERV,Mar 23  2016 10:16:14 AM,1458708374077,1,KALRT: NIFTY MARRIED CALL STRATEGY: SELL NSEFUT NIFTY MAR @ 7705 & BUY 7700 CALLS @ CMP 57;MAX LOSS LIMITED TO 62&MAX GAIN UNLIMITED http://bit.ly/SMSDisc,1,+919830000184,Manuf. Date
VD-611123,Mar 23  2016 10:04:39 AM,1458707679636,1,Get 50% Extra! Recharge with Rs255  get 1GB 4G/3G for 28 days+500MB extra in 4hrs.Offer valid till 31Mar'16 on Etop/Online recharge.Click www.vodafone.in/mvvf32,1,+919811001057,
VD-611112,Mar 23  2016 9:58:56 AM,1458707336077,1,Vodafone de raha hai Bajaj Pulsar 220 Bikes sirf Rs.49 mein ya fir 100% Money Back. Check for Free Now  Click http://m.mydelights.in/pr/10,1,+919811001057,
VK-LICIND,Mar 23  2016 9:49:56 AM,1458706796310,1,Beware of fraudulent callers posing as LIC officials enticing you with offers on your LIC policies. Please do not respond without verification.,1,+919830000184,Manuf. Date
VM-040801,Mar 23  2016 9:19:16 AM,1458704956979,1,Make this HOLI a Happy one with KFC! Get 12pc Boneless chicken Strips & 4 dips @300. Hurry! rush to KFC now/ call 01160004545. T&C apply,1,+919820405904,
VD-611112,Mar 23  2016 9:05:54 AM,1458704154022,1,Caller Tune Ke Liye Codes Dial karen. Mar Jayen 5376716355  Jeene Laga Hoon 5373446329  Chaha Hai Tujhko 53710028825. Charges @30p/Minute,1,+919811001057,
VM-Amazon,Mar 23  2016 8:56:23 AM,1458703583743,1,Arriving Today: Your package with ANT VR Headset for Lenovo K4 Note (Bl~ will be delivered by AmzAgent(9953552162).Amt:Rs.1 299. Track http://amzn.in/2mZP7xe,1,+919820405912,Manuf. Date
VK-KOTAKS,Mar 23  2016 8:50:50 AM,1458703250060,1,KALRT:Intl Updt(8.45AM): SGX Nifty 7727(+3)DOW 17582.57(-41.30)HANGSE 20635.69(-31.06)FII:Net +1095.44Cr Buy 4945.28Cr Sell 3849.84Cr http://bit.ly/M-Insight,1,+919830000185,Manuf. Date
VM-Amazon,Mar 23  2016 8:41:22 AM,1458702682862,1,Arriving Today: Your package with Lenovo Vibe K4 Note (Black  16GB) will be delivered by AmzAgent(9953552162).Amt:Rs.11 999. Track http://amzn.in/1CIBZhY,1,+919820405912,Manuf. Date
VK-KSTECH,Mar 23  2016 8:39:36 AM,1458702576723,1,KALRT: On immediate basis the mkt may come under profit taking pressure between 7750/7760 levels  to sustain above 7760 we need buying in bank stks. Failure to hold 7750/7760 would be negative in the short term as it may result into retesting of 7550 or 7500.,1,+919830000185,Manuf. Date
VD-VDFONE,Mar 23  2016 6:58:10 AM,1458696490745,1,Vodafone  The Widest 3G Network welcomes you in UPW. Now enjoy upto 75% lower roaming rates: Incoming 45p/min  Local 80p/min  STD Rs1.15/min  Local SMS 25p  nat SMS 38p. To avail incoming free offers  dial *121*121# or call 199 for customer care.,1,+919811001057,Manuf. Date
VD-VDFONE,Mar 23  2016 6:36:20 AM,1458695180672,1,Vodafone  The Widest 3G Network welcomes you in UPW. Now enjoy upto 75% lower roaming rates: Incoming 45p/min  Local 80p/min  STD Rs1.15/min  Local SMS 25p  nat SMS 38p. To avail incoming free offers  dial *121*121# or call 199 for customer care.,1,+919811001057,Manuf. Date
VD-VDFONE,Mar 23  2016 6:36:10 AM,1458695170562,1,Vodafone  The Widest 3G Network welcomes you in UPW. Now enjoy upto 75% lower roaming rates: Incoming 45p/min  Local 80p/min  STD Rs1.15/min  Local SMS 25p  nat SMS 38p. To avail incoming free offers  dial *121*121# or call 199  for customer care.,1,+919811001057,Manuf. Date
BP-SBIINB,Mar 22  2016 7:40:55 PM,1458655855469,1,Thank you for using State Bank Internet banking. Your Transaction Ref No IG0BRSTBP0 for Rs.2 on 22-MAR-16 19:39,1,+919417899997,Manuf. Date
VM-SBIINB,Mar 22  2016 7:39:28 PM,1458655768939,1,xxx for transaction Letmedrive India Pvt. Ltd is:10956389. Do not share it with anyone,1,+919820405904,Manuf. Date
VK-040200,Mar 22  2016 6:31:08 PM,1458651668844,1,Get Extra with PayTM! Use code PAYTM20 & Get 20% OFF on all orders with PLUSS. Valid for this week only. Pay via PayTM. Order Now: http://pluss.io/nu_paytm20,1,+919830000184,
DM-UBERIN,Mar 22  2016 5:17:45 PM,1458647265226,1,Dear xxx  Driving back from office? Recover upto Rs. 4000 of your weekly commuting costs by carpooling with Uber. Just login to Uber Partner app and enter your destination to start carpooling.,1,+919768399174,Manuf. Date
VK-KOTAKS,Mar 22  2016 4:19:41 PM,1458643781296,1,KALRT: Market Update (Closed): Sensex 25330.49(+45.12)  Nifty 7714.(+10.65),1,+919830000184,Manuf. Date
VM-IPRUMF,Mar 22  2016 3:40:11 PM,1458641411868,1,Greetings  The SIP amount of Rs.1500 pertaining to the installment dated 25-03-2016  under 7175025  scheme LTEF (Tax Saving) - Growth is due for debit from your HSBC Ltd account. ICICI Prudential MF.,1,+919820405905,Manuf. Date
BX-SBIINB,Mar 22  2016 2:16:15 PM,1458636375570,1,Thank you for using State Bank Internet banking. Your Transaction Ref No IKA7412935 for Rs.200 on 22-MAR-16 14:14,1,+919442599997,Manuf. Date
BX-SBIINB,Mar 22  2016 2:13:23 PM,1458636203567,1,Thank you for using State Bank Internet banking. Your Transaction Ref No IKA7412314 for Rs.200 on 22-MAR-16 14:11,1,+919442599997,Manuf. Date
VM-FRDKRM,Mar 22  2016 2:00:01 PM,1458635401238,1,Italian & Desi both @ one place. Order @ www.firedkaramchari.com & get flat 25% Off + 20% Cashback*. Use Coupon Code: FK25. T&C Apply.,1,+919820405905,Manuf. Date
VM-040600,Mar 22  2016 1:39:26 PM,1458634166436,1,Last 2 days to grab the best online deals from Jabong  Myntra  Shopclues  Shopperstop.com  Titan.co.in  Trendin  Bigbasket  Croma  Pepperfry & Yatra. For details  visit http://bit.ly/1VeQB4U. Valid till 23 Mar'16. T&C - SBI Credit Card,1,+919820405904,
VM-648003,Mar 22  2016 1:19:45 PM,1458632985883,1,Your account was credited with Rs.1000 on 20/03/16. We have activated the voucher again only for today. Apply LUCKY1000 above Rs.1995 @ www.lenskart.com/1000off,1,+919820405904,
VD-VFCARE,Mar 22  2016 12:42:05 PM,1458630725582,1,MyVodafone App is here!! Now track ur Data usage  Recharge ur number and manage ur account at ZERO internet charge. Install now http://goo.gl/m08jpL,1,+919811001057,Manuf. Date
VD-611112,Mar 22  2016 12:18:02 PM,1458629282124,1,Hahahaha. Naye Mast Jokes aur Love stories Suni kya..? Nahin Suni? To abhi dial karein 56789 @ Rs 6/Minute aur suniye Naye Mast Taaza Jokes aur Love Stories,1,+919811001057,
VD-611123,Mar 22  2016 12:11:22 PM,1458628882154,1,60 pe 60! Recharge kare Rs60 se aur paye Rs60 ka FullTalkTime. 1time Offer 26/03/2016 tak. Extra benefit recharge ke agle 4Hrs me. Click www.vodafone.in/mvvf32,1,+919811001057,
+919911216662,Mar 22  2016 11:48:22 AM,1458627502019,1,ok .,1,+919810051829,Nimish Letmedrive. in
‪+91 99 11 216662‬,Mar 22  2016 11:46:38 AM,1458627398754,2,Ho gyi baat.... ,1,,Nimish Letmedrive. in
VK-KSTECH,Mar 22  2016 11:06:53 AM,1458625013835,1,kalrt:  BUY NSEFUT IGL MAR @ 543 545 SL 530 TGT 565 578 . Time Horizon : 2 Days http://bit.ly/SMSDisc,1,+919830000185,Manuf. Date
VK-TAXIFS,Mar 22  2016 11:05:13 AM,1458624913423,1,Avail 20% OFF on all TaxiForSure rides booked on the Ola App in Delhi-NCR.Use Code 20OFF on the Ola App (http://goo.gl/AlkhPI). TCA,1,+919830000184,Manuf. Date
DM-SHRKHN,Mar 22  2016 11:00:55 AM,1458624655503,1,Dear Customer  Your welcome kit for Cust ID 1811358 is sent via BLUE DART AWB No. 44306087243 on 22-MAR-16. Expect delivery in 5 days.,1,+919768399174,Manuf. Date
VM-TAXIFS,Mar 22  2016 11:00:17 AM,1458624617120,1,Avail 20% OFF on all TaxiForSure rides booked on the Ola App in Delhi-NCR.Use Code 20OFF on the Ola App (http://goo.gl/AlkhPI). TCA,1,+919820405904,Manuf. Date
